Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
1970-01-01T01:00:00+01:00,499394359720,0,1889778429300,1723217874.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,497975016590,0,1889709437500,1723257421.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,496026273820,0,1889711156100,1723317444.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,493066503390,0,1889712408500,1723382042.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,492433558860,0,1889712630000,1723411406.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,490292095120,0,1889716561000,1723445252.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,487904978850,0,1889717975800,1723527602.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,482959455110,0,1889738699400,1723580268.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,480396402550,0,1889757985900,1723625185.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,477375010330,0,1889777477600,1723699081.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,473886822290,0,1889762287000,1723786670.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,470514562720,0,1889764333300,1723836444.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,466040638500,0,1889747930400,1723863375.9,135004160,3246344634400
1970-01-01T01:00:00+01:00,461579913900,0,1889745221600,1723933286.4,135004160,3246344634400
1970-01-01T01:00:00+01:00,457352287320,0,1889743872200,1723984019.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,452161922290,0,1889737754300,1724041244.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,445411753590,0,1889746839500,1724089307.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,438011711490,0,1889766830400,1724147204.1,135004160,3246344634400
1970-01-01T01:00:00+01:00,428148215800,0,1889779559800,1724241973.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,339233759960,0,1889772107100,1724288196.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,256225147740,0,1889838036900,1724384817.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,296352387400,0,1889838859900,1724450828.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,476804694300,0,1889830367100,1724512903.2,135004160,3246344634400
1970-01-01T01:00:00+01:00,485591568670,0,1889839334200,1724568768.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,484054384900,0,1889840313000,1724655009.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,473723095830,0,1889837935800,1724669730.8,135004160,3246344634400
1970-01-01T01:00:00+01:00,459547569360,0,1889792926200,1724701204.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,432238417380,0,1889772759000,1724753805.3,135004160,3246344634400
1970-01-01T01:00:00+01:00,243990308990,0,1889847908400,1724840861.7,135004160,3246344634400
1970-01-01T01:00:00+01:00,423133676480,0,1889846971100,1724906561.5,135004160,3246344634400
1970-01-01T01:00:00+01:00,469557187950,0,1889830209300,1724946202.6,135004160,3246344634400
1970-01-01T01:00:00+01:00,472397354620,0,1889793458800,1725036896.3,135004160,3246344634400
