Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
1970-01-01T01:00:00+01:00,98432407429,0,58751139226,2048636846.1,771244032,811082907650
1970-01-01T01:00:00+01:00,98370705818,0,58762642289,2048651530.2,771244032,811082907650
1970-01-01T01:00:00+01:00,98441754194,0,58713298166,2048659353.6,771244032,811082907650
1970-01-01T01:00:00+01:00,98566439690,0,58657549271,2048670228.5,771244032,811082907650
1970-01-01T01:00:00+01:00,98644703130,0,58798104248,2048677498.9,771244032,811082907650
1970-01-01T01:00:00+01:00,98701429146,0,58780882698,2048698122.2,771244032,811082907650
1970-01-01T01:00:00+01:00,98303014543,0,58681796526,2048724951,771244032,811082907650
1970-01-01T01:00:00+01:00,96117335286,0,58656510874,2048755568.6,771244032,811082907650
1970-01-01T01:00:00+01:00,94874647757,0,58688472822,2048770068.5,771244032,811082907650
1970-01-01T01:00:00+01:00,56309285253,0,58645450834,2048775639,771244032,811082907650
1970-01-01T01:00:00+01:00,50191068733,0,58632211763,2048780718.1,771244032,811082907650
1970-01-01T01:00:00+01:00,50174381343,0,58630767370,2048784916.5,771244032,811082907650
1970-01-01T01:00:00+01:00,50163399741,0,58630887444,2048789749.8,771244032,811082907650
1970-01-01T01:00:00+01:00,50154910147,0,58631073505,2048798392.3,771244032,811082907650
1970-01-01T01:00:00+01:00,50151661384,0,58631222641,2048800460.8,771244032,811082907650
1970-01-01T01:00:00+01:00,50154439967,0,58631376159,2048806666.2,771244032,811082907650
1970-01-01T01:00:00+01:00,50155507405,0,58631532564,2048814571.5,771244032,811082907650
1970-01-01T01:00:00+01:00,50171195761,0,58631669555,2048818790.4,771244032,811082907650
1970-01-01T01:00:00+01:00,50174042522,0,58631975485,2048827228.2,771244032,811082907650
1970-01-01T01:00:00+01:00,50170120520,0,58632136008,2048830873.6,771244032,811082907650
1970-01-01T01:00:00+01:00,51830588293,0,81118251950,2048841523.2,771244032,811082907650
1970-01-01T01:00:00+01:00,52393362227,0,88346566492,2048851968,771244032,811082907650
1970-01-01T01:00:00+01:00,52382481592,0,88880494346,2048917033,771244032,811082907650
